VARIABLES="x","ro","u","p","e","ro_ex","u_ex","p_ex","e_ex"
TITLE="Primitive variables field t = 0.1483299892613953"
ZONE T="Numerical", I=200 F=POINT
0.450000 0.020112 -0.037738 0.002642 0.328446 0.021852 0.000000 0.001894 0.216669
0.455000 0.019121 -0.022839 0.002532 0.331011 0.021852 0.000000 0.001894 0.216669
0.460000 0.018372 -0.013192 0.002469 0.335931 0.021852 0.000000 0.001894 0.216669
0.465000 0.017794 -0.008141 0.002444 0.343380 0.021852 0.000000 0.001894 0.216669
0.470000 0.017286 -0.006088 0.002443 0.353370 0.021852 0.000000 0.001894 0.216669
0.475000 0.016744 -0.005291 0.002452 0.366145 0.021852 0.000000 0.001894 0.216669
0.480000 0.016075 -0.004603 0.002462 0.382854 0.021852 0.000000 0.001894 0.216669
0.485000 0.015223 -0.003599 0.002468 0.405382 0.021852 0.000000 0.001894 0.216669
0.490000 0.014060 -0.002284 0.002472 0.439552 0.021852 0.000000 0.001894 0.216669
0.495000 0.012231 -0.000783 0.002473 0.505494 0.021852 0.000000 0.001894 0.216669
0.500000 0.012231 0.000783 0.002473 0.505494 0.021852 0.000000 0.001894 0.216669
0.505000 0.014060 0.002284 0.002472 0.439552 0.021852 0.000000 0.001894 0.216669
0.510000 0.015223 0.003599 0.002468 0.405382 0.021852 0.000000 0.001894 0.216669
0.515000 0.016075 0.004603 0.002462 0.382854 0.021852 0.000000 0.001894 0.216669
0.520000 0.016744 0.005291 0.002452 0.366145 0.021852 0.000000 0.001894 0.216669
0.525000 0.017286 0.006088 0.002443 0.353370 0.021852 0.000000 0.001894 0.216669
0.530000 0.017794 0.008141 0.002444 0.343380 0.021852 0.000000 0.001894 0.216669
0.535000 0.018372 0.013192 0.002469 0.335931 0.021852 0.000000 0.001894 0.216669
0.540000 0.019121 0.022839 0.002532 0.331011 0.021852 0.000000 0.001894 0.216669
0.545000 0.020112 0.037738 0.002642 0.328446 0.021852 0.000000 0.001894 0.216669
0.550000 0.021375 0.057465 0.002803 0.327844 0.021852 0.000000 0.001894 0.216669
0.555000 0.022906 0.080983 0.003012 0.328730 0.023052 0.018719 0.002041 0.221352
0.560000 0.024690 0.107170 0.003266 0.330683 0.024951 0.046810 0.002280 0.228473
0.565000 0.026710 0.135105 0.003562 0.333382 0.026973 0.074901 0.002543 0.235706
0.570000 0.028954 0.164115 0.003899 0.336611 0.029124 0.102991 0.002831 0.243052
0.575000 0.031416 0.193745 0.004275 0.340226 0.031410 0.131082 0.003147 0.250511
0.580000 0.034092 0.223695 0.004693 0.344137 0.033837 0.159172 0.003493 0.258082
0.585000 0.036982 0.253769 0.005152 0.348287 0.036413 0.187263 0.003871 0.265767
0.590000 0.040090 0.283838 0.005655 0.352642 0.039142 0.215353 0.004283 0.273564
0.595000 0.043419 0.313820 0.006203 0.357182 0.042033 0.243444 0.004732 0.281473
0.600000 0.046974 0.343661 0.006800 0.361893 0.045093 0.271534 0.005222 0.289496
0.605000 0.050760 0.373328 0.007447 0.366771 0.048328 0.299625 0.005754 0.297631
0.610000 0.054782 0.402796 0.008147 0.371811 0.051746 0.327715 0.006331 0.305879
0.615000 0.059046 0.432054 0.008904 0.377015 0.055354 0.355806 0.006958 0.314239
0.620000 0.063557 0.461093 0.009721 0.382382 0.059162 0.383896 0.007637 0.322713
0.625000 0.068319 0.489910 0.010601 0.387915 0.063176 0.411987 0.008372 0.331299
0.630000 0.073338 0.518503 0.011547 0.393615 0.067405 0.440077 0.009167 0.339998
0.635000 0.078618 0.546876 0.012563 0.399484 0.071857 0.468168 0.010026 0.348809
0.640000 0.084162 0.575030 0.013652 0.405523 0.076542 0.496258 0.010953 0.357733
0.645000 0.089975 0.602968 0.014818 0.411735 0.081468 0.524349 0.011952 0.366770
0.650000 0.096059 0.630694 0.016066 0.418120 0.086644 0.552439 0.013028 0.375920
0.655000 0.102418 0.658212 0.017398 0.424678 0.092080 0.580530 0.014187 0.385182
0.660000 0.109055 0.685526 0.018819 0.431410 0.097786 0.608620 0.015433 0.394558
0.665000 0.115972 0.712640 0.020333 0.438314 0.103771 0.636711 0.016771 0.404045
0.670000 0.123172 0.739559 0.021944 0.445389 0.110045 0.664801 0.018208 0.413646
0.675000 0.130657 0.766287 0.023656 0.452631 0.116620 0.692892 0.019749 0.423359
0.680000 0.138430 0.792829 0.025473 0.460039 0.123505 0.720983 0.021400 0.433185
0.685000 0.146492 0.819187 0.027400 0.467608 0.130711 0.749073 0.023169 0.443124
0.690000 0.154847 0.845366 0.029442 0.475334 0.138250 0.777164 0.025061 0.453176
0.695000 0.163496 0.871369 0.031601 0.483211 0.146133 0.805254 0.027084 0.463340
0.700000 0.172443 0.897198 0.033884 0.491234 0.154372 0.833345 0.029245 0.473617
0.705000 0.181688 0.922856 0.036294 0.499397 0.162978 0.861435 0.031553 0.484006
0.710000 0.191234 0.948344 0.038835 0.507692 0.171963 0.889526 0.034015 0.494509
0.715000 0.201084 0.973664 0.041513 0.516113 0.181341 0.917616 0.036640 0.505124
0.720000 0.211239 0.998814 0.044331 0.524652 0.191123 0.945707 0.039436 0.515852
0.725000 0.221700 1.023794 0.047293 0.533300 0.201323 0.973797 0.042414 0.526692
0.730000 0.232469 1.048601 0.050404 0.542050 0.211953 1.001888 0.045582 0.537646
0.735000 0.243544 1.073231 0.053666 0.550891 0.223029 1.029978 0.048951 0.548712
0.740000 0.254924 1.097678 0.057084 0.559815 0.234562 1.058069 0.052532 0.559890
0.745000 0.266606 1.121933 0.060659 0.568812 0.246568 1.086159 0.056334 0.571182
0.750000 0.278585 1.145985 0.064394 0.577869 0.259060 1.114250 0.060370 0.582586
0.755000 0.290852 1.169818 0.068289 0.586974 0.272054 1.142340 0.064651 0.594103
0.760000 0.303394 1.193411 0.072343 0.596112 0.285563 1.170431 0.069190 0.605733
0.765000 0.316195 1.216739 0.076553 0.605268 0.299605 1.198521 0.073999 0.617475
0.770000 0.329229 1.239766 0.080914 0.614419 0.314193 1.226612 0.079092 0.629330
0.775000 0.342463 1.262448 0.085416 0.623543 0.329344 1.254702 0.084483 0.641298
0.780000 0.355853 1.284726 0.090046 0.632608 0.345074 1.282793 0.090186 0.653379
0.785000 0.369336 1.306524 0.094783 0.641577 0.361399 1.310883 0.096215 0.665572
0.790000 0.382833 1.327743 0.099598 0.650400 0.378337 1.338974 0.102586 0.677878
0.795000 0.396234 1.348257 0.104450 0.659017 0.395903 1.367065 0.109316 0.690297
0.800000 0.409400 1.367901 0.109285 0.667348 0.414117 1.395155 0.116421 0.702828
0.805000 0.422147 1.386471 0.114030 0.675296 0.432994 1.423246 0.123918 0.715472
0.810000 0.434249 1.403711 0.118591 0.682739 0.452554 1.451336 0.131825 0.728229
0.815000 0.445433 1.419326 0.122856 0.689534 0.472814 1.479427 0.140161 0.741099
0.820000 0.455397 1.432994 0.126696 0.695527 0.493793 1.507517 0.148944 0.754081
0.825000 0.463845 1.444412 0.129982 0.700566 0.515511 1.535608 0.158195 0.767176
0.830000 0.470551 1.453370 0.132609 0.704543 0.537986 1.563698 0.167934 0.780384
0.835000 0.475435 1.459838 0.134535 0.707428 0.561238 1.591789 0.178183 0.793704
0.840000 0.478623 1.464036 0.135796 0.709308 0.585287 1.619879 0.188963 0.807138
0.845000 0.480439 1.466420 0.136517 0.710379 0.610154 1.647970 0.200297 0.820684
0.850000 0.481315 1.467569 0.136866 0.710896 0.635859 1.676060 0.212210 0.834342
0.855000 0.481661 1.468022 0.137004 0.711100 0.662423 1.704151 0.224724 0.848114
0.860000 0.481768 1.468163 0.137046 0.711163 0.689867 1.732241 0.237866 0.861998
0.865000 0.481793 1.468195 0.137056 0.711178 0.718214 1.760332 0.251661 0.875995
0.870000 0.568260 1.624347 0.187597 0.825312 0.747485 1.788422 0.266136 0.890104
0.875000 1.000000 2.000000 0.400000 1.000000 0.777703 1.816513 0.281319 0.904327
0.880000 1.000000 2.000000 0.400000 1.000000 0.808890 1.844603 0.297238 0.918662
0.885000 1.000000 2.000000 0.400000 1.000000 0.841069 1.872694 0.313924 0.933110
0.890000 1.000000 2.000000 0.400000 1.000000 0.874265 1.900784 0.331406 0.947670
0.895000 1.000000 2.000000 0.400000 1.000000 0.908500 1.928875 0.349716 0.962343
0.900000 1.000000 2.000000 0.400000 1.000000 0.943800 1.956965 0.368886 0.977129
0.905000 1.000000 2.000000 0.400000 1.000000 0.980189 1.985056 0.388950 0.992028
0.910000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.915000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.920000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.925000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.930000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.935000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.940000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.945000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.950000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.955000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.960000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.965000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.970000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.975000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.980000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.985000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.990000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
0.995000 1.000000 2.000000 0.400000 1.000000 1.000000 2.000000 0.400000 1.000000
